Design Name,SKU,Source ZIP,Source Image,Role,Sequence,Original Storage Path,Thumbnail Storage Path,Local Thumbnail
FARON NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-117,glossy 3.zip,glossy 3/FARON NATURAL/FARON NATURAL_P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-117/originals/FARON NATURAL_P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-117/thumbnails/faron-natural-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-117/faron-natural-p5.webp
GILITER BROWN,VIT-60120-8.50-GLO-MAR-WHIT-118,glossy 3.zip,glossy 3/GILITER BROWN/GILITER BROWN P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-118/originals/GILITER BROWN P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-118/thumbnails/giliter-brown-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-118/giliter-brown-p1.webp
GILITER BROWN,VIT-60120-8.50-GLO-MAR-WHIT-118,glossy 3.zip,glossy 3/GILITER BROWN/GILITER BROWN P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-118/originals/GILITER BROWN P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-118/thumbnails/giliter-brown-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-118/giliter-brown-p2.webp
GILITER BROWN,VIT-60120-8.50-GLO-MAR-WHIT-118,glossy 3.zip,glossy 3/GILITER BROWN/GILITER BROWN P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-118/originals/GILITER BROWN P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-118/thumbnails/giliter-brown-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-118/giliter-brown-p3.webp
GILITER BROWN,VIT-60120-8.50-GLO-MAR-WHIT-118,glossy 3.zip,glossy 3/GILITER BROWN/GILITER BROWN P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-118/originals/GILITER BROWN P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-118/thumbnails/giliter-brown-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-118/giliter-brown-p4.webp
GILITER BROWN,VIT-60120-8.50-GLO-MAR-WHIT-118,glossy 3.zip,glossy 3/GILITER BROWN/GILITER BROWN P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-118/originals/GILITER BROWN P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-118/thumbnails/giliter-brown-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-118/giliter-brown-p5.webp
GILITER CREMA,VIT-60120-8.50-GLO-MAR-WHIT-119,glossy 3.zip,glossy 3/GILITER CREMA/GILITER CREMA P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-119/originals/GILITER CREMA P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-119/thumbnails/giliter-crema-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-119/giliter-crema-p1.webp
GILITER CREMA,VIT-60120-8.50-GLO-MAR-WHIT-119,glossy 3.zip,glossy 3/GILITER CREMA/GILITER CREMA P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-119/originals/GILITER CREMA P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-119/thumbnails/giliter-crema-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-119/giliter-crema-p2.webp
GILITER CREMA,VIT-60120-8.50-GLO-MAR-WHIT-119,glossy 3.zip,glossy 3/GILITER CREMA/GILITER CREMA P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-119/originals/GILITER CREMA P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-119/thumbnails/giliter-crema-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-119/giliter-crema-p3.webp
GILITER CREMA,VIT-60120-8.50-GLO-MAR-WHIT-119,glossy 3.zip,glossy 3/GILITER CREMA/GILITER CREMA P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-119/originals/GILITER CREMA P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-119/thumbnails/giliter-crema-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-119/giliter-crema-p4.webp
GILITER CREMA,VIT-60120-8.50-GLO-MAR-WHIT-119,glossy 3.zip,glossy 3/GILITER CREMA/GILITER CREMA P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-119/originals/GILITER CREMA P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-119/thumbnails/giliter-crema-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-119/giliter-crema-p5.webp
GOTTINA GREY,VIT-60120-8.50-GLO-MAR-WHIT-120,glossy 3.zip,glossy 3/GOTTINA GREY/GOTTINA GREY P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-120/originals/GOTTINA GREY P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-120/thumbnails/gottina-grey-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-120/gottina-grey-p1.webp
GOTTINA GREY,VIT-60120-8.50-GLO-MAR-WHIT-120,glossy 3.zip,glossy 3/GOTTINA GREY/GOTTINA GREY p2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-120/originals/GOTTINA GREY p2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-120/thumbnails/gottina-grey-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-120/gottina-grey-p2.webp
GOTTINA GREY,VIT-60120-8.50-GLO-MAR-WHIT-120,glossy 3.zip,glossy 3/GOTTINA GREY/GOTTINA GREY p3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-120/originals/GOTTINA GREY p3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-120/thumbnails/gottina-grey-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-120/gottina-grey-p3.webp
GOTTINA GREY,VIT-60120-8.50-GLO-MAR-WHIT-120,glossy 3.zip,glossy 3/GOTTINA GREY/GOTTINA GREY p4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-120/originals/GOTTINA GREY p4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-120/thumbnails/gottina-grey-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-120/gottina-grey-p4.webp
GRAND CLASSIC BLUE,VIT-60120-8.50-GLO-MAR-WHIT-121,glossy 3.zip,glossy 3/GRAND CLASSIC BLUE/GRAND CLASSIC BLUE_P1 .jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-121/originals/GRAND CLASSIC BLUE_P1 .jpg,products/glossy/vit-60120-8-50-glo-mar-whit-121/thumbnails/grand-classic-blue-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-121/grand-classic-blue-p1.webp
GRAND CLASSIC BLUE,VIT-60120-8.50-GLO-MAR-WHIT-121,glossy 3.zip,glossy 3/GRAND CLASSIC BLUE/GRAND CLASSIC BLUE_P2 .jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-121/originals/GRAND CLASSIC BLUE_P2 .jpg,products/glossy/vit-60120-8-50-glo-mar-whit-121/thumbnails/grand-classic-blue-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-121/grand-classic-blue-p2.webp
GRAND CLASSIC BROWN,VIT-60120-8.50-GLO-MAR-WHIT-122,glossy 3.zip,glossy 3/GRAND CLASSIC BROWN/GRAND CLASSIC BROWN_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-122/originals/GRAND CLASSIC BROWN_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-122/thumbnails/grand-classic-brown-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-122/grand-classic-brown-p1.webp
GRAND CLASSIC BROWN,VIT-60120-8.50-GLO-MAR-WHIT-122,glossy 3.zip,glossy 3/GRAND CLASSIC BROWN/GRAND CLASSIC BROWN_P2 .jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-122/originals/GRAND CLASSIC BROWN_P2 .jpg,products/glossy/vit-60120-8-50-glo-mar-whit-122/thumbnails/grand-classic-brown-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-122/grand-classic-brown-p2.webp
HARVEST BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-123,glossy 3.2.zip,glossy 3.2/HARVEST BEIGE/HARVEST BEIGE_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-123/originals/HARVEST BEIGE_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-123/thumbnails/harvest-beige-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-123/harvest-beige-p1.webp
HARVEST BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-123,glossy 3.2.zip,glossy 3.2/HARVEST BEIGE/HARVEST BEIGE_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-123/originals/HARVEST BEIGE_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-123/thumbnails/harvest-beige-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-123/harvest-beige-p2.webp
HARVEST BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-123,glossy 3.2.zip,glossy 3.2/HARVEST BEIGE/HARVEST BEIGE_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-123/originals/HARVEST BEIGE_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-123/thumbnails/harvest-beige-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-123/harvest-beige-p3.webp
HARVEST BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-124,glossy 3.2.zip,glossy 3.2/HARVEST BIANCO/HARVEST BIANCO P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-124/originals/HARVEST BIANCO P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-124/thumbnails/harvest-bianco-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-124/harvest-bianco-p1.webp
HARVEST BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-124,glossy 3.2.zip,glossy 3.2/HARVEST BIANCO/HARVEST BIANCO P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-124/originals/HARVEST BIANCO P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-124/thumbnails/harvest-bianco-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-124/harvest-bianco-p2.webp
HARVEST BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-124,glossy 3.2.zip,glossy 3.2/HARVEST BIANCO/HARVEST BIANCO P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-124/originals/HARVEST BIANCO P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-124/thumbnails/harvest-bianco-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-124/harvest-bianco-p3.webp
HARVEST BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-124,glossy 3.2.zip,glossy 3.2/HARVEST BIANCO/HARVEST BIANCO P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-124/originals/HARVEST BIANCO P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-124/thumbnails/harvest-bianco-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-124/harvest-bianco-p4.webp
ICOINC WHITE,VIT-60120-8.50-GLO-MAR-WHIT-125,glossy 3.2.zip,glossy 3.2/ICOINC WHITE/ICOINC WHITE_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-125/originals/ICOINC WHITE_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-125/thumbnails/icoinc-white-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-125/icoinc-white-r1.webp
ICOINC WHITE,VIT-60120-8.50-GLO-MAR-WHIT-125,glossy 3.2.zip,glossy 3.2/ICOINC WHITE/ICOINC WHITE_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-125/originals/ICOINC WHITE_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-125/thumbnails/icoinc-white-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-125/icoinc-white-r2.webp
ICOINC WHITE,VIT-60120-8.50-GLO-MAR-WHIT-125,glossy 3.2.zip,glossy 3.2/ICOINC WHITE/ICOINC WHITE_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-125/originals/ICOINC WHITE_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-125/thumbnails/icoinc-white-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-125/icoinc-white-r3.webp
ICOINC WHITE,VIT-60120-8.50-GLO-MAR-WHIT-125,glossy 3.2.zip,glossy 3.2/ICOINC WHITE/ICOINC WHITE_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-125/originals/ICOINC WHITE_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-125/thumbnails/icoinc-white-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-125/icoinc-white-r4.webp
ILLUSION NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-126,glossy 3.2.zip,glossy 3.2/ILLUSION NATURAL/ILLUSION NATURAL P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-126/originals/ILLUSION NATURAL P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-126/thumbnails/illusion-natural-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-126/illusion-natural-p1.webp
ILLUSION NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-126,glossy 3.2.zip,glossy 3.2/ILLUSION NATURAL/ILLUSION NATURAL P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-126/originals/ILLUSION NATURAL P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-126/thumbnails/illusion-natural-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-126/illusion-natural-p2.webp
ILLUSION NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-126,glossy 3.2.zip,glossy 3.2/ILLUSION NATURAL/ILLUSION NATURAL P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-126/originals/ILLUSION NATURAL P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-126/thumbnails/illusion-natural-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-126/illusion-natural-p3.webp
ILLUSION NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-126,glossy 3.2.zip,glossy 3.2/ILLUSION NATURAL/ILLUSION NATURAL P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-126/originals/ILLUSION NATURAL P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-126/thumbnails/illusion-natural-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-126/illusion-natural-p4.webp
ILLUSION NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-126,glossy 3.2.zip,glossy 3.2/ILLUSION NATURAL/ILLUSION NATURAL P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-126/originals/ILLUSION NATURAL P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-126/thumbnails/illusion-natural-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-126/illusion-natural-p5.webp
ILLUSION OCHRE,VIT-60120-8.50-GLO-MAR-WHIT-127,glossy 3.2.zip,glossy 3.2/ILLUSION OCHRE/ILLUSION OCHRE P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-127/originals/ILLUSION OCHRE P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-127/thumbnails/illusion-ochre-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-127/illusion-ochre-p1.webp
ILLUSION OCHRE,VIT-60120-8.50-GLO-MAR-WHIT-127,glossy 3.2.zip,glossy 3.2/ILLUSION OCHRE/ILLUSION OCHRE P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-127/originals/ILLUSION OCHRE P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-127/thumbnails/illusion-ochre-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-127/illusion-ochre-p2.webp
ILLUSION OCHRE,VIT-60120-8.50-GLO-MAR-WHIT-127,glossy 3.2.zip,glossy 3.2/ILLUSION OCHRE/ILLUSION OCHRE P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-127/originals/ILLUSION OCHRE P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-127/thumbnails/illusion-ochre-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-127/illusion-ochre-p3.webp
ILLUSION OCHRE,VIT-60120-8.50-GLO-MAR-WHIT-127,glossy 3.2.zip,glossy 3.2/ILLUSION OCHRE/ILLUSION OCHRE P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-127/originals/ILLUSION OCHRE P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-127/thumbnails/illusion-ochre-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-127/illusion-ochre-p4.webp
ILLUSION OCHRE,VIT-60120-8.50-GLO-MAR-WHIT-127,glossy 3.2.zip,glossy 3.2/ILLUSION OCHRE/ILLUSION OCHRE P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-127/originals/ILLUSION OCHRE P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-127/thumbnails/illusion-ochre-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-127/illusion-ochre-p5.webp
ILLUSION PEACH,VIT-60120-8.50-GLO-MAR-WHIT-128,glossy 3.2.zip,glossy 3.2/ILLUSION PEACH/ILLUSION PEACH P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-128/originals/ILLUSION PEACH P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-128/thumbnails/illusion-peach-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-128/illusion-peach-p1.webp
ILLUSION PEACH,VIT-60120-8.50-GLO-MAR-WHIT-128,glossy 3.2.zip,glossy 3.2/ILLUSION PEACH/ILLUSION PEACH P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-128/originals/ILLUSION PEACH P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-128/thumbnails/illusion-peach-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-128/illusion-peach-p2.webp
ILLUSION PEACH,VIT-60120-8.50-GLO-MAR-WHIT-128,glossy 3.2.zip,glossy 3.2/ILLUSION PEACH/ILLUSION PEACH P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-128/originals/ILLUSION PEACH P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-128/thumbnails/illusion-peach-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-128/illusion-peach-p3.webp
ILLUSION PEACH,VIT-60120-8.50-GLO-MAR-WHIT-128,glossy 3.2.zip,glossy 3.2/ILLUSION PEACH/ILLUSION PEACH P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-128/originals/ILLUSION PEACH P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-128/thumbnails/illusion-peach-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-128/illusion-peach-p4.webp
ILLUSION PEACH,VIT-60120-8.50-GLO-MAR-WHIT-128,glossy 3.2.zip,glossy 3.2/ILLUSION PEACH/ILLUSION PEACH P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-128/originals/ILLUSION PEACH P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-128/thumbnails/illusion-peach-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-128/illusion-peach-p5.webp
ILLUSION RIVER,VIT-60120-8.50-GLO-MAR-WHIT-129,glossy 3.2.zip,glossy 3.2/ILLUSION RIVER/ILLUSION RIVER P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-129/originals/ILLUSION RIVER P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-129/thumbnails/illusion-river-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-129/illusion-river-p1.webp
ILLUSION RIVER,VIT-60120-8.50-GLO-MAR-WHIT-129,glossy 3.2.zip,glossy 3.2/ILLUSION RIVER/ILLUSION RIVER P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-129/originals/ILLUSION RIVER P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-129/thumbnails/illusion-river-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-129/illusion-river-p2.webp
ILLUSION RIVER,VIT-60120-8.50-GLO-MAR-WHIT-129,glossy 3.2.zip,glossy 3.2/ILLUSION RIVER/ILLUSION RIVER P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-129/originals/ILLUSION RIVER P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-129/thumbnails/illusion-river-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-129/illusion-river-p3.webp
ILLUSION RIVER,VIT-60120-8.50-GLO-MAR-WHIT-129,glossy 3.2.zip,glossy 3.2/ILLUSION RIVER/ILLUSION RIVER P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-129/originals/ILLUSION RIVER P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-129/thumbnails/illusion-river-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-129/illusion-river-p4.webp
ILLUSION RIVER,VIT-60120-8.50-GLO-MAR-WHIT-129,glossy 3.2.zip,glossy 3.2/ILLUSION RIVER/ILLUSION RIVER P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-129/originals/ILLUSION RIVER P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-129/thumbnails/illusion-river-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-129/illusion-river-p5.webp
IMPERIAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-130,glossy 1.zip,glossy 1/1=IMPERIAL GREY/IMPERIAL GREY_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-130/originals/IMPERIAL GREY_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-130/thumbnails/imperial-grey-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-130/imperial-grey-p1.webp
IMPERIAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-130,glossy 1.zip,glossy 1/1=IMPERIAL GREY/IMPERIAL GREY_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-130/originals/IMPERIAL GREY_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-130/thumbnails/imperial-grey-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-130/imperial-grey-p2.webp
IMPERIAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-130,glossy 1.zip,glossy 1/1=IMPERIAL GREY/IMPERIAL GREY_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-130/originals/IMPERIAL GREY_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-130/thumbnails/imperial-grey-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-130/imperial-grey-p3.webp
IMPERIAL GREY,VIT-60120-8.50-GLO-MAR-WHIT-130,glossy 1.zip,glossy 1/1=IMPERIAL GREY/IMPERIAL GREY_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-130/originals/IMPERIAL GREY_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-130/thumbnails/imperial-grey-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-130/imperial-grey-p4.webp
IMPERIAL SMOKY,VIT-60120-8.50-GLO-MAR-WHIT-131,glossy 1.zip,glossy 1/3=IMPERIAL SMOKY/IMPERIAL SMOKY_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-131/originals/IMPERIAL SMOKY_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-131/thumbnails/imperial-smoky-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-131/imperial-smoky-p1.webp
IMPERIAL SMOKY,VIT-60120-8.50-GLO-MAR-WHIT-131,glossy 1.zip,glossy 1/3=IMPERIAL SMOKY/IMPERIAL SMOKY_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-131/originals/IMPERIAL SMOKY_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-131/thumbnails/imperial-smoky-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-131/imperial-smoky-p2.webp
IMPERIAL SMOKY,VIT-60120-8.50-GLO-MAR-WHIT-131,glossy 1.zip,glossy 1/3=IMPERIAL SMOKY/IMPERIAL SMOKY_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-131/originals/IMPERIAL SMOKY_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-131/thumbnails/imperial-smoky-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-131/imperial-smoky-p3.webp
IMPERIAL SMOKY,VIT-60120-8.50-GLO-MAR-WHIT-131,glossy 1.zip,glossy 1/3=IMPERIAL SMOKY/IMPERIAL SMOKY_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-131/originals/IMPERIAL SMOKY_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-131/thumbnails/imperial-smoky-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-131/imperial-smoky-p4.webp
JERICO PULPIS BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-132,glossy 3.1.zip,glossy 3.1/JERICO PULPIS BEIGE/JERICO PULPIS BEIGE_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-132/originals/JERICO PULPIS BEIGE_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-132/thumbnails/jerico-pulpis-beige-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-132/jerico-pulpis-beige-r1.webp
JERICO PULPIS BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-132,glossy 3.1.zip,glossy 3.1/JERICO PULPIS BEIGE/JERICO PULPIS BEIGE_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-132/originals/JERICO PULPIS BEIGE_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-132/thumbnails/jerico-pulpis-beige-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-132/jerico-pulpis-beige-r2.webp
JERICO PULPIS BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-132,glossy 3.1.zip,glossy 3.1/JERICO PULPIS BEIGE/JERICO PULPIS BEIGE_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-132/originals/JERICO PULPIS BEIGE_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-132/thumbnails/jerico-pulpis-beige-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-132/jerico-pulpis-beige-r3.webp
JERICO PULPIS BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-132,glossy 3.1.zip,glossy 3.1/JERICO PULPIS BEIGE/JERICO PULPIS BEIGE_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-132/originals/JERICO PULPIS BEIGE_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-132/thumbnails/jerico-pulpis-beige-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-132/jerico-pulpis-beige-r4.webp
